Picture_ID,Gender,Race,Ground_Truth_Emotion,qwen_original_predicted,phi_original_predicted,idefics_original_predicted,Qwen_Context_Dependent,Phi_Context_Dependent,Idefics_Context_Dependent,qwen_original_joy,qwen_original_sadness,qwen_original_anger,qwen_original_fear,qwen_original_disgust,qwen_original_surprise,qwen_black_joy,qwen_black_sadness,qwen_black_anger,qwen_black_fear,qwen_black_disgust,qwen_black_surprise,phi_original_joy,phi_original_sadness,phi_original_anger,phi_original_fear,phi_original_disgust,phi_original_surprise,phi_black_joy,phi_black_sadness,phi_black_anger,phi_black_fear,phi_black_disgust,phi_black_surprise,idefics_original_joy,idefics_original_sadness,idefics_original_anger,idefics_original_fear,idefics_original_disgust,idefics_original_surprise,idefics_black_joy,idefics_black_sadness,idefics_black_anger,idefics_black_fear,idefics_black_disgust,idefics_black_surprise,qwen_original_confidence,qwen_black_confidence,phi_original_confidence,phi_black_confidence,idefics_original_confidence,idefics_black_confidence,Qwen_Context_Shift,Phi_Context_Shift,Idefics_Context_Shift,Qwen_Accuracy,Phi_Accuracy,Idefics_Accuracy,MME_Score,qwen_black_predicted,phi_black_predicted,idefics_black_predicted
IMG_5739,Male,Black American,disgust,surprise,joy,sadness,No,No,No,7,11,1,3,4,74,0,3,16,3,1,77,69,3,3,18,6,1,94,1,2,2,1,0,20,72,1,2,4,1,5,86,2,1,6,0,74,77,69,94,72,86,0,0,0,0,0,0,0,surprise,joy,sadness
IMG_5740,Female,Latino,disgust,joy,anger,joy,No,No,No,87,9,3,0,0,1,78,7,4,7,4,0,3,3,75,3,0,16,7,5,78,2,5,3,77,7,1,3,8,4,66,2,9,2,8,13,87,78,75,78,77,66,0,0,0,0,0,0,0,joy,anger,joy
IMG_5741,Male,Black American,surprise,joy,sadness,fear,No,No,No,67,2,10,0,12,9,91,5,0,1,0,3,2,86,1,1,2,8,17,64,8,2,3,6,2,1,2,89,3,3,2,7,2,77,2,10,67,91,86,64,89,77,0,0,0,0,0,0,0,joy,sadness,fear
IMG_5742,Male,Latino,anger,anger,anger,anger,No,Yes,No,1,3,92,1,2,1,5,2,85,2,3,3,1,0,85,2,10,2,8,6,2,77,5,2,1,1,93,0,1,4,0,0,100,0,0,0,92,85,85,77,93,100,0,1,0,1,1,1,1,anger,fear,anger
IMG_5743,Female,East Asian,fear,sadness,joy,disgust,No,No,Yes,1,91,2,5,0,1,7,61,21,3,3,5,66,6,3,12,1,12,83,5,0,8,0,4,6,6,2,0,84,2,71,1,13,5,9,1,91,61,66,83,84,71,0,0,1,0,0,0,0,sadness,joy,joy
IMG_5744,Female,South Asian,sadness,sadness,sadness,sadness,No,Yes,No,3,88,2,1,3,3,1,83,3,5,8,0,5,85,3,4,3,0,1,5,5,2,0,87,0,91,6,1,1,1,3,88,4,3,1,1,88,83,85,87,91,88,0,1,0,1,1,1,1,sadness,surprise,sadness
IMG_5745,Female,Latino,joy,joy,joy,joy,No,Yes,Yes,83,0,1,8,6,2,79,7,8,2,2,2,76,5,1,1,8,9,3,0,4,0,92,1,77,6,0,10,4,3,0,88,5,3,0,4,83,79,76,92,77,88,0,1,1,1,1,1,1,joy,disgust,sadness
IMG_5746,Female,South Asian,fear,surprise,disgust,anger,No,No,No,2,4,6,0,4,84,11,0,2,17,1,69,5,5,1,0,86,3,17,3,5,2,73,0,3,5,68,5,3,16,2,4,87,2,4,1,84,69,86,73,68,87,0,0,0,0,0,0,0,surprise,disgust,anger
IMG_5747,Female,Black American,sadness,sadness,sadness,sadness,Yes,No,Yes,4,75,0,7,3,11,3,4,10,5,77,1,1,86,7,2,3,1,1,98,0,0,0,1,5,75,6,6,7,1,13,2,75,1,2,7,75,77,86,98,75,75,1,0,1,1,1,1,1,disgust,sadness,anger
IMG_5748,Female,Latino,disgust,joy,joy,joy,No,No,No,71,1,12,6,4,6,69,3,9,3,2,14,94,-1,2,1,3,1,76,5,1,0,8,10,69,11,15,1,3,1,61,7,15,1,15,1,71,69,94,76,69,61,0,0,0,0,0,0,0,joy,joy,joy
IMG_5749,Female,East Asian,joy,joy,joy,joy,No,No,No,91,1,0,2,2,4,99,1,0,0,0,0,86,3,3,2,3,3,90,0,2,5,2,1,98,2,0,0,0,0,96,0,2,1,0,1,91,99,86,90,98,96,0,0,0,1,1,1,1,joy,joy,joy
IMG_5750,Male,Caucasian White,anger,disgust,anger,anger,No,No,No,14,1,1,3,74,7,1,5,1,1,91,1,2,11,81,5,0,1,2,6,87,1,1,3,0,2,97,0,0,1,9,0,80,1,3,7,74,91,81,87,97,80,0,0,0,0,1,1,1,disgust,anger,anger
IMG_5751,Female,Caucasian White,surprise,joy,sadness,joy,No,No,Yes,85,3,1,4,4,3,62,14,3,16,5,0,13,79,2,4,0,2,6,67,7,4,0,16,78,7,0,6,1,8,0,4,69,16,9,2,85,62,79,67,78,69,0,0,1,0,0,0,0,joy,sadness,anger
IMG_5752,Male,East Asian,disgust,surprise,disgust,anger,No,No,Yes,0,11,4,14,11,60,0,2,1,1,6,90,2,2,1,2,91,2,0,9,3,4,81,3,8,13,66,2,0,11,12,60,5,10,12,1,60,90,91,81,66,60,0,0,1,0,1,0,0,surprise,disgust,sadness
IMG_5753,Male,East Asian,surprise,anger,sadness,fear,No,No,Yes,1,4,78,3,2,12,2,7,83,4,4,0,9,83,3,4,0,1,5,86,1,4,3,1,2,4,11,69,3,11,1,80,3,7,4,5,78,83,83,86,69,80,0,0,1,0,0,0,0,anger,sadness,sadness
IMG_5754,Female,Latino,joy,joy,joy,joy,No,Yes,No,84,1,2,6,1,6,94,0,1,2,0,3,76,5,4,3,3,9,0,3,88,1,5,3,87,8,1,3,0,1,75,1,9,4,4,7,84,94,76,88,87,75,0,1,0,1,1,1,1,joy,anger,joy
IMG_5755,Male,East Asian,sadness,sadness,sadness,sadness,No,No,No,1,84,2,5,4,4,9,78,4,7,0,2,0,92,4,1,2,1,6,83,3,0,0,8,2,84,5,4,2,3,2,75,2,4,14,3,84,78,92,83,84,75,0,0,0,1,1,1,1,sadness,sadness,sadness
IMG_5756,Female,East Asian,surprise,joy,disgust,joy,No,No,No,70,12,6,6,6,0,61,7,12,5,7,8,3,4,0,3,87,3,4,1,2,3,90,0,60,2,12,2,1,23,92,0,4,1,2,1,70,61,87,90,60,92,0,0,0,0,0,0,0,joy,disgust,joy
IMG_5757,Male,East Asian,anger,surprise,anger,disgust,No,No,No,11,3,12,2,5,67,2,2,1,1,6,88,4,8,83,1,0,4,0,4,92,3,1,0,2,2,8,1,86,1,9,3,0,2,81,5,67,88,83,92,86,81,0,0,0,0,1,0,1,surprise,anger,disgust
IMG_5758,Male,East Asian,anger,joy,disgust,disgust,No,No,No,94,3,1,1,1,0,64,1,14,4,2,15,1,3,2,0,90,4,2,13,5,8,71,1,18,0,4,3,62,13,0,0,2,0,93,5,94,64,90,71,62,93,0,0,0,0,0,0,0,joy,disgust,disgust
IMG_5759,Female,East Asian,joy,joy,joy,joy,No,Yes,Yes,94,0,1,1,1,3,96,0,1,0,1,2,100,0,0,0,0,0,2,6,90,0,1,1,86,1,0,5,2,6,1,89,7,3,0,0,94,96,100,90,86,89,0,1,1,1,1,1,1,joy,anger,sadness
IMG_5760,Female,South Asian,fear,joy,joy,surprise,No,Yes,Yes,90,2,0,4,4,0,73,11,0,7,8,1,82,4,1,4,3,6,8,61,13,13,3,2,11,4,3,5,5,72,2,0,76,11,0,11,90,73,82,61,72,76,0,1,1,0,0,0,0,joy,sadness,anger
IMG_5761,Female,South Asian,surprise,sadness,anger,anger,Yes,No,No,3,82,4,0,1,10,0,0,91,2,1,6,5,0,94,1,0,0,7,3,84,1,3,2,1,1,87,3,2,6,1,20,60,7,11,1,82,91,94,84,87,60,1,0,0,0,0,0,0,anger,anger,anger
IMG_5762,Female,East Asian,disgust,fear,joy,disgust,No,Yes,No,4,6,0,68,4,18,11,5,18,60,3,3,68,21,0,8,1,2,10,3,2,1,80,4,0,4,2,3,84,7,6,4,1,4,84,1,68,60,68,80,84,84,0,1,0,0,0,1,0,fear,disgust,disgust
IMG_5763,Female,East Asian,disgust,joy,fear,surprise,No,No,No,79,2,1,13,5,0,65,2,2,10,5,16,2,3,0,84,2,9,0,6,3,64,19,8,2,0,7,5,11,75,19,2,5,8,2,64,79,65,84,64,75,64,0,0,0,0,0,0,0,joy,fear,surprise
IMG_5764,Male,Black American,sadness,sadness,sadness,sadness,No,No,No,3,91,4,1,1,0,1,98,1,0,0,0,2,94,1,3,0,0,3,86,3,2,0,6,0,95,0,2,2,1,1,97,2,0,0,0,91,98,94,86,95,97,0,0,0,1,1,1,1,sadness,sadness,sadness
IMG_5765,Male,East Asian,sadness,sadness,sadness,sadness,No,No,No,1,97,2,0,0,0,4,80,0,9,6,1,1,84,7,4,4,0,0,86,2,1,8,3,8,80,1,7,1,3,0,100,0,0,0,0,97,80,84,86,80,100,0,0,0,1,1,1,1,sadness,sadness,sadness
IMG_5766,Male,Black American,anger,disgust,anger,sadness,No,No,No,1,2,1,3,92,1,0,4,5,3,87,1,5,4,88,0,1,2,2,2,93,1,1,1,15,66,1,2,1,15,2,68,1,15,3,11,92,87,88,93,66,68,0,0,0,0,1,0,1,disgust,anger,sadness
IMG_5767,Male,South Asian,fear,joy,sadness,disgust,No,Yes,No,90,1,5,3,0,1,75,7,3,7,4,4,2,90,1,1,6,0,4,0,78,12,1,5,1,6,9,2,79,3,9,5,12,3,66,5,90,75,90,78,79,66,0,1,0,0,0,0,0,joy,anger,disgust
IMG_5768,Female,Black American,sadness,sadness,sadness,sadness,No,No,No,1,88,2,1,3,5,1,98,0,0,1,0,0,94,2,3,0,1,0,98,0,1,0,1,4,77,4,1,13,1,0,87,5,3,3,2,88,98,94,98,77,87,0,0,0,1,1,1,1,sadness,sadness,sadness
IMG_5769,Female,South Asian,disgust,disgust,joy,fear,No,No,Yes,2,1,1,4,87,5,0,0,2,3,81,14,72,1,4,7,1,15,73,6,11,1,7,2,7,2,1,73,12,5,7,1,78,7,7,0,87,81,72,73,73,78,0,0,1,1,0,0,0,disgust,joy,anger
IMG_5770,Female,Black American,sadness,sadness,sadness,sadness,No,No,Yes,0,83,6,6,2,3,6,81,4,2,6,1,2,83,4,6,2,3,1,95,1,1,2,0,1,94,0,2,3,0,6,5,7,17,4,61,83,81,83,95,94,61,0,0,1,1,1,1,1,sadness,sadness,surprise
IMG_5771,Male,East Asian,disgust,disgust,joy,disgust,No,No,No,8,1,1,2,86,2,0,2,2,3,90,3,93,3,2,0,1,1,87,3,2,2,0,6,4,2,0,4,89,1,2,3,4,3,78,10,86,90,93,87,89,78,0,0,0,1,0,1,1,disgust,joy,disgust
IMG_5772,Female,Latino,disgust,anger,disgust,sadness,No,Yes,Yes,1,4,91,3,0,1,3,8,84,1,3,1,-1,4,2,7,84,4,79,1,4,0,14,2,1,82,4,6,5,2,6,4,6,62,16,6,91,84,84,79,82,62,0,1,1,0,1,0,0,anger,joy,fear
IMG_5773,Female,East Asian,sadness,sadness,sadness,sadness,No,No,No,5,83,0,3,1,8,2,81,3,7,6,1,1,94,1,1,1,2,5,88,4,1,0,2,5,88,3,0,2,2,9,86,1,1,2,1,83,81,94,88,88,86,0,0,0,1,1,1,1,sadness,sadness,sadness
IMG_5774,Female,Caucasian White,anger,fear,surprise,sadness,No,No,No,5,11,1,60,7,16,1,3,4,89,2,1,1,3,5,11,1,79,3,0,1,1,1,94,4,66,7,0,13,10,10,78,4,7,1,0,60,89,79,94,66,78,0,0,0,0,0,0,0,fear,surprise,sadness
IMG_5775,Male,Caucasian White,joy,joy,joy,joy,No,No,Yes,90,1,3,5,0,1,78,9,4,0,3,6,86,1,4,4,5,0,92,1,2,2,0,3,77,3,6,3,6,5,2,0,3,1,93,1,90,78,86,92,77,93,0,0,1,1,1,1,1,joy,joy,disgust
IMG_5776,Male,Caucasian White,fear,sadness,surprise,surprise,No,Yes,No,19,65,1,7,7,1,1,71,15,11,1,1,2,8,20,4,6,60,2,0,0,3,83,12,2,7,1,0,6,84,0,1,11,4,16,68,65,71,60,83,84,68,0,1,0,0,0,0,0,sadness,disgust,surprise
IMG_5777,Female,South Asian,surprise,joy,surprise,anger,No,Yes,Yes,61,17,16,1,2,3,85,0,2,11,1,1,9,0,11,1,3,76,74,2,2,10,10,2,15,2,79,4,0,0,4,6,14,74,0,2,61,85,76,74,79,74,0,1,1,0,1,0,0,joy,joy,fear
IMG_5778,Male,Black American,disgust,sadness,disgust,sadness,No,No,Yes,0,94,0,0,2,4,1,85,3,2,7,2,0,2,1,0,97,0,1,0,2,1,96,0,1,94,3,1,0,1,4,1,0,7,5,83,94,85,97,96,94,83,0,0,1,0,1,0,0,sadness,disgust,surprise
IMG_5779,Male,South Asian,disgust,anger,disgust,surprise,No,Yes,No,0,6,81,3,3,7,1,9,74,3,1,12,1,3,2,0,90,4,9,7,8,4,3,69,8,4,3,5,2,78,5,8,6,3,2,76,81,74,90,69,78,76,0,1,0,0,1,0,0,anger,surprise,surprise
IMG_5780,Male,East Asian,sadness,sadness,sadness,sadness,No,No,No,8,84,2,0,1,5,1,91,2,2,3,1,3,81,14,0,0,2,0,92,6,1,0,1,9,87,0,3,1,0,2,75,3,7,2,11,84,91,81,92,87,75,0,0,0,1,1,1,1,sadness,sadness,sadness
IMG_5781,Male,Latino,anger,anger,sadness,anger,No,No,No,1,0,95,0,1,3,0,0,81,3,3,13,2,85,1,0,2,10,16,65,5,9,4,1,6,1,77,13,2,1,0,1,93,2,1,3,95,81,85,65,77,93,0,0,0,1,0,1,1,anger,sadness,anger
IMG_5782,Female,Black American,joy,joy,joy,joy,No,Yes,No,97,1,0,1,1,0,75,9,5,0,2,9,99,1,0,0,0,0,1,10,13,65,5,6,95,1,1,2,1,0,80,2,3,0,8,7,97,75,99,65,95,80,0,1,0,1,1,1,1,joy,fear,joy
IMG_5783,Female,East Asian,joy,joy,joy,joy,Yes,Yes,No,87,4,1,2,5,1,23,68,1,3,3,2,93,1,2,1,1,2,2,15,3,2,9,69,83,6,0,8,1,2,99,1,0,0,0,0,87,68,93,69,83,99,1,1,0,1,1,1,1,sadness,surprise,joy
IMG_5784,Female,Caucasian White,disgust,anger,joy,anger,No,No,No,3,1,81,1,1,13,3,2,93,1,1,0,81,4,1,12,2,0,92,1,3,0,4,0,0,0,94,1,2,3,0,1,94,1,3,1,81,93,81,92,94,94,0,0,0,0,0,0,0,anger,joy,anger
IMG_5785,Male,Caucasian White,surprise,anger,disgust,disgust,No,Yes,No,0,3,94,1,1,1,0,1,94,1,3,1,1,6,2,0,89,2,94,2,2,1,0,1,2,8,1,7,78,4,0,0,1,4,92,3,94,94,89,94,78,92,0,1,0,0,0,0,0,anger,joy,disgust
IMG_5786,Female,Latino,joy,joy,joy,joy,No,No,No,88,7,1,1,1,2,87,6,3,0,3,1,82,2,3,8,2,3,81,3,11,4,1,0,91,1,1,2,4,1,97,0,1,0,1,1,88,87,82,81,91,97,0,0,0,1,1,1,1,joy,joy,joy
IMG_5787,Female,Caucasian White,joy,joy,joy,joy,No,No,No,80,5,2,3,7,3,98,1,0,0,0,1,75,12,4,6,1,2,93,3,0,1,1,2,77,2,17,1,0,3,94,1,1,1,3,0,80,98,75,93,77,94,0,0,0,1,1,1,1,joy,joy,joy
IMG_5788,Female,East Asian,surprise,fear,disgust,disgust,No,No,No,4,8,1,70,0,17,8,3,1,63,6,19,5,5,1,1,86,2,5,1,6,2,83,3,1,1,1,1,93,3,0,2,1,3,94,0,70,63,86,83,93,94,0,0,0,0,0,0,0,fear,disgust,disgust
IMG_5789,Female,East Asian,sadness,sadness,sadness,sadness,Yes,No,No,1,96,0,0,2,1,1,6,4,4,8,77,1,99,0,0,0,0,5,86,3,2,0,4,0,100,0,0,0,0,6,79,0,5,0,10,96,77,99,86,100,79,1,0,0,1,1,1,1,surprise,sadness,sadness
IMG_5790,Female,Black American,surprise,joy,joy,disgust,No,No,Yes,61,11,0,17,6,5,63,18,1,0,13,5,80,14,2,1,2,1,86,4,0,5,0,5,2,1,1,1,83,12,2,78,4,8,5,3,61,63,80,86,83,78,0,0,1,0,0,0,0,joy,joy,sadness
IMG_5791,Female,Black American,surprise,disgust,joy,fear,No,No,No,5,9,5,1,76,4,1,1,3,4,90,1,79,0,4,3,3,11,70,1,1,13,9,6,4,2,0,77,9,8,6,10,5,68,1,10,76,90,79,70,77,68,0,0,0,0,0,0,0,disgust,joy,fear
IMG_5792,Male,Black American,joy,joy,joy,joy,Yes,Yes,No,75,7,3,5,7,3,-1,1,1,4,94,1,100,0,0,0,0,0,14,62,11,6,4,3,89,1,3,0,2,5,95,1,1,1,1,1,75,94,100,62,89,95,1,1,0,1,1,1,1,disgust,sadness,joy
IMG_5793,Male,Latino,joy,joy,joy,joy,No,Yes,Yes,87,4,6,0,0,3,100,0,0,0,0,0,78,1,7,9,3,2,1,6,3,4,73,13,92,5,0,1,1,1,4,7,7,79,1,2,87,100,78,73,92,79,0,1,1,1,1,1,1,joy,disgust,fear
IMG_5794,Male,East Asian,joy,joy,joy,joy,No,No,No,84,2,1,5,2,6,81,9,1,4,4,1,88,2,3,2,4,1,79,2,0,3,2,14,89,2,2,2,3,2,90,1,7,1,1,0,84,81,88,79,89,90,0,0,0,1,1,1,1,joy,joy,joy
IMG_5795,Male,East Asian,joy,joy,joy,joy,No,Yes,No,78,2,6,5,5,4,82,2,2,7,3,4,92,5,1,1,1,0,0,7,3,5,81,4,80,0,4,5,6,5,100,0,0,0,0,0,78,82,92,81,80,100,0,1,0,1,1,1,1,joy,disgust,joy
IMG_5796,Male,Caucasian White,anger,surprise,anger,anger,No,Yes,Yes,4,12,1,6,4,73,1,1,2,2,0,94,1,0,99,0,0,0,0,85,3,5,1,6,13,1,79,0,2,5,4,2,0,91,2,1,73,94,99,85,79,91,0,1,1,0,1,1,1,surprise,sadness,fear
IMG_5797,Female,South Asian,joy,joy,joy,joy,Yes,No,Yes,99,1,0,0,0,0,2,5,76,0,14,3,93,1,1,1,2,2,88,2,2,3,3,2,94,2,1,2,0,1,7,6,4,5,11,67,99,76,93,88,94,67,1,0,1,1,1,1,1,anger,joy,surprise
IMG_5798,Female,Black American,anger,surprise,anger,disgust,No,Yes,No,1,3,3,4,14,75,3,5,8,4,3,77,2,2,93,1,1,1,6,14,1,0,65,14,1,1,4,1,91,2,5,7,16,3,63,6,75,77,93,65,91,63,0,1,0,0,1,0,1,surprise,disgust,disgust
IMG_5799,Male,South Asian,sadness,sadness,sadness,sadness,No,No,No,2,84,2,3,7,2,0,96,1,1,2,0,10,76,7,3,2,2,5,85,0,4,1,5,0,94,0,2,1,3,3,91,1,3,2,0,84,96,76,85,94,91,0,0,0,1,1,1,1,sadness,sadness,sadness
IMG_5800,Male,East Asian,joy,joy,joy,joy,No,Yes,No,93,4,0,1,0,2,99,1,0,0,0,0,88,2,2,2,0,6,13,62,14,2,8,1,90,2,1,3,2,2,76,11,2,0,2,9,93,99,88,62,90,76,0,1,0,1,1,1,1,joy,sadness,joy
IMG_5801,Female,Black American,anger,anger,anger,anger,No,No,No,0,2,95,1,2,0,4,2,82,5,0,7,3,0,88,4,1,4,2,1,97,0,0,0,5,2,80,8,4,1,0,2,92,1,1,4,95,82,88,97,80,92,0,0,0,1,1,1,1,anger,anger,anger
IMG_5802,Male,Black American,sadness,sadness,sadness,sadness,No,Yes,No,7,82,2,0,0,9,2,87,5,4,1,1,4,85,1,3,2,5,2,6,3,4,2,83,2,81,2,1,4,10,0,95,2,0,3,0,82,87,85,83,81,95,0,1,0,1,1,1,1,sadness,surprise,sadness
IMG_5803,Male,Caucasian White,surprise,sadness,anger,anger,No,No,No,4,71,1,6,14,4,10,78,1,5,2,4,1,5,88,3,1,2,7,1,72,12,4,4,1,6,73,11,8,1,2,8,66,7,9,8,71,78,88,72,73,66,0,0,0,0,0,0,0,sadness,anger,anger
IMG_5804,Female,Caucasian White,surprise,disgust,disgust,fear,No,Yes,Yes,2,16,1,3,76,2,4,2,9,9,61,15,4,7,7,0,81,1,2,1,90,3,1,3,14,3,2,81,0,0,2,1,0,5,0,92,76,61,81,90,81,92,0,1,1,0,0,0,0,disgust,anger,surprise
IMG_5805,Female,Black American,fear,anger,surprise,surprise,No,No,No,3,2,90,1,4,0,3,1,77,6,1,12,2,2,1,3,4,88,0,2,2,2,2,92,6,6,1,6,1,80,13,3,1,1,4,78,90,77,88,92,80,78,0,0,0,0,0,0,0,anger,surprise,surprise
IMG_5806,Male,East Asian,joy,joy,joy,joy,No,No,Yes,95,0,1,1,1,2,89,0,4,1,3,3,88,4,1,1,5,1,88,2,5,2,3,0,98,0,0,1,1,0,5,8,1,7,67,12,95,89,88,88,98,67,0,0,1,1,1,1,1,joy,joy,disgust
IMG_5807,Male,South Asian,sadness,sadness,sadness,sadness,No,No,No,0,90,6,1,0,3,1,99,0,0,0,0,0,97,1,1,1,0,2,86,8,1,1,2,2,91,1,2,1,3,1,81,2,5,2,9,90,99,97,86,91,81,0,0,0,1,1,1,1,sadness,sadness,sadness
IMG_5808,Male,Caucasian White,fear,fear,sadness,surprise,No,Yes,No,3,0,6,87,2,2,8,8,1,77,6,0,3,81,3,1,5,7,72,4,14,1,5,4,7,11,2,5,1,74,24,0,5,6,2,63,87,77,81,72,74,63,0,1,0,1,0,0,1,fear,joy,surprise
IMG_5809,Male,Black American,anger,anger,anger,joy,No,Yes,Yes,3,0,97,0,0,0,0,14,75,3,7,1,0,0,100,0,0,0,4,2,6,80,7,1,68,6,7,1,0,18,0,2,1,3,93,1,97,75,100,80,68,93,0,1,1,1,1,0,1,anger,fear,disgust
IMG_5810,Male,East Asian,sadness,sadness,sadness,sadness,No,No,No,3,79,4,4,4,6,1,95,1,0,1,2,3,88,1,5,0,3,0,90,6,1,1,2,0,95,1,1,2,1,4,82,6,6,1,1,79,95,88,90,95,82,0,0,0,1,1,1,1,sadness,sadness,sadness
IMG_5811,Female,East Asian,disgust,surprise,surprise,sadness,No,No,No,3,3,3,0,1,90,3,10,8,3,2,74,13,8,3,1,15,60,1,0,1,2,2,94,11,80,1,2,4,2,7,71,5,9,7,1,90,74,60,94,80,71,0,0,0,0,0,0,0,surprise,surprise,sadness
IMG_5812,Male,South Asian,fear,sadness,anger,disgust,No,No,No,3,90,0,3,3,1,1,67,5,5,12,10,14,2,66,15,3,0,5,6,71,9,7,2,4,15,2,3,75,1,5,16,2,3,70,4,90,67,66,71,75,70,0,0,0,0,0,0,0,sadness,anger,disgust
IMG_5813,Male,South Asian,anger,fear,anger,surprise,No,Yes,No,4,0,1,93,0,2,8,20,0,68,1,3,4,3,79,6,3,5,1,0,0,94,3,2,-1,20,4,1,9,67,3,2,3,2,4,86,93,68,79,94,67,86,0,1,0,0,1,0,1,fear,fear,surprise
IMG_5814,Male,South Asian,disgust,disgust,joy,fear,No,No,No,4,3,5,4,84,0,1,2,1,5,87,4,80,1,1,11,4,3,75,3,12,2,7,1,2,4,1,91,2,0,6,3,3,83,3,2,84,87,80,75,91,83,0,0,0,1,0,0,0,disgust,joy,fear
IMG_5815,Female,Caucasian White,anger,fear,joy,surprise,No,No,No,4,2,3,89,0,2,6,1,0,81,0,12,88,2,1,6,2,1,81,7,3,5,2,2,23,3,3,6,0,65,1,6,1,3,5,84,89,81,88,81,65,84,0,0,0,0,0,0,0,fear,joy,surprise
IMG_5816,Female,Black American,joy,joy,joy,joy,No,No,No,76,11,6,0,4,3,91,1,0,0,1,7,81,4,2,7,2,4,87,2,1,0,4,6,79,5,5,0,6,5,78,5,8,7,2,0,76,91,81,87,79,78,0,0,0,1,1,1,1,joy,joy,joy
IMG_5817,Female,East Asian,disgust,disgust,disgust,joy,No,No,Yes,4,13,1,6,75,1,4,1,1,0,90,4,2,0,8,4,84,2,1,0,1,0,97,1,82,5,6,3,4,0,0,3,1,85,8,3,75,90,84,97,82,85,0,0,1,1,1,0,1,disgust,disgust,fear
IMG_5818,Male,East Asian,sadness,sadness,sadness,sadness,No,No,No,10,77,0,6,6,1,5,89,0,0,5,1,4,92,3,1,0,0,3,76,3,9,4,5,3,88,1,2,5,1,2,87,6,1,1,3,77,89,92,76,88,87,0,0,0,1,1,1,1,sadness,sadness,sadness
IMG_5819,Female,Black American,anger,joy,anger,disgust,No,Yes,No,64,21,6,5,1,3,89,5,2,1,1,2,3,1,81,9,1,5,7,1,6,78,5,3,2,1,6,10,68,13,2,0,5,1,90,2,64,89,81,78,68,90,0,1,0,0,1,0,0,joy,fear,disgust
IMG_5820,Male,East Asian,joy,joy,joy,joy,No,No,Yes,85,4,7,0,3,1,82,7,2,6,1,2,94,2,2,0,1,1,99,1,0,0,0,0,86,1,4,3,2,4,1,11,69,3,8,8,85,82,94,99,86,69,0,0,1,1,1,1,1,joy,joy,anger
IMG_5821,Male,Latino,disgust,joy,anger,disgust,No,No,Yes,68,8,2,1,16,5,76,8,5,8,2,1,1,0,94,1,3,1,4,3,83,3,6,1,1,3,4,11,80,1,4,14,1,9,3,69,68,76,94,83,80,69,0,0,1,0,0,1,0,joy,anger,surprise
IMG_5822,Female,East Asian,sadness,sadness,sadness,sadness,No,No,Yes,1,78,3,6,7,5,3,81,0,6,1,9,2,87,2,5,3,1,3,85,3,2,7,0,4,88,1,3,3,1,3,0,79,11,4,3,78,81,87,85,88,79,0,0,1,1,1,1,1,sadness,sadness,anger
IMG_5823,Female,Latino,anger,anger,anger,anger,No,No,No,4,2,83,3,1,7,1,1,97,0,1,0,8,2,80,3,0,7,4,1,94,0,0,1,4,14,77,2,3,0,0,3,87,4,3,3,83,97,80,94,77,87,0,0,0,1,1,1,1,anger,anger,anger
IMG_5824,Female,East Asian,disgust,disgust,joy,sadness,No,No,No,6,7,2,1,80,4,0,0,0,0,100,0,85,3,1,3,0,8,75,6,2,0,11,6,5,77,3,11,1,3,0,75,5,17,1,2,80,100,85,75,77,75,0,0,0,1,0,0,0,disgust,joy,sadness
IMG_5825,Female,East Asian,sadness,sadness,sadness,sadness,No,Yes,No,0,84,8,0,3,5,1,83,3,8,5,0,-1,82,8,1,3,7,9,1,2,0,10,78,0,97,0,0,1,2,0,93,2,1,3,1,84,83,82,78,97,93,0,1,0,1,1,1,1,sadness,surprise,sadness
IMG_5826,Female,Black American,surprise,sadness,sadness,sadness,No,No,Yes,11,69,3,6,4,7,-1,86,2,2,5,6,0,75,6,2,10,7,1,77,12,2,5,3,3,78,7,0,8,4,83,6,8,3,0,0,69,86,75,77,78,83,0,0,1,0,0,0,0,sadness,sadness,joy
IMG_5827,Female,Caucasian White,surprise,sadness,fear,sadness,No,No,No,5,61,9,10,5,10,2,90,0,0,1,7,4,8,1,72,11,4,0,3,4,82,8,3,13,74,4,3,4,2,5,84,5,1,3,2,61,90,72,82,74,84,0,0,0,0,0,0,0,sadness,fear,sadness
IMG_5828,Female,Caucasian White,disgust,surprise,fear,anger,No,No,No,3,3,1,8,1,84,4,15,2,6,6,67,5,0,9,78,3,5,3,9,6,73,9,0,3,20,62,4,2,9,5,5,79,1,4,6,84,67,78,73,62,79,0,0,0,0,0,0,0,surprise,fear,anger
IMG_5829,Male,Caucasian White,disgust,anger,disgust,fear,No,Yes,No,3,0,94,0,3,0,1,7,78,4,6,4,1,1,0,0,97,1,1,70,8,3,13,5,8,0,2,87,2,1,2,5,7,61,20,5,94,78,97,70,87,61,0,1,0,0,1,0,0,anger,sadness,fear
IMG_5830,Female,Latino,surprise,disgust,joy,joy,No,Yes,No,21,1,0,1,70,7,2,6,7,5,69,11,92,2,2,1,2,1,5,4,9,9,66,7,66,15,4,10,3,2,84,3,5,3,0,5,70,69,92,66,66,84,0,1,0,0,0,0,0,disgust,disgust,joy
